Anime-PlanetID,Name,Alternative Name,Rating Score,Number Votes,Tags,Content Warning,Type,Episodes,Finished,Duration,StartYear,EndYear,Season,Studios,Synopsis,Url,picture_url,image_file
7588,Hibike! Euphonium Movie: Kitauji Koukou Suisougaku-bu e Youkoso,Sound! Euphonium Movie: Welcome to the Kitauji High School Concert Band,3.84,450,"Drama, Music, Recap, School Club, School Life, Based on a Novel",Unknown,Movie,1,True,103,2016,2016,Unknown,Kyoto Animation,"A compilation movie, recapping the first season of Sound! Euphonium.",https://www.anime-planet.com/anime/hibike-euphonium-movie-kitauji-koukou-suisougaku-bu-e-youkoso,https://cdn.anime-planet.com/anime/primary/hibike-euphonium-movie-kitauji-koukou-suisougaku-bu-e-youkoso-1.jpg,7588.jpg
759,Odin: Starlight Mutiny,"Alt titles: Odin: Koushi Hansen Starlight, Odin: Photon Space Sailer Starlight",2.029,282,"Adventure, Sci Fi, Outer Space, Original Work",Unknown,Movie,1,True,140,1985,1985,Unknown,Toei Animation,"It is the year 2099, and laser-driven photon ships roam the galaxy in search of intrigue and wonder. On a search for discoveries, the newly-built Starlight set out on its maiden voyage, only to run across a mysterious young woman and a strange alien message which only she can decipher. Following intricate clues which hint at the origins of civilization as we know it, the crew of the Starlight now set off for a distant galaxy where their destiny, as well as the future of humankind, lies in wait...",https://www.anime-planet.com/anime/odin-starlight-mutiny,https://cdn.anime-planet.com/anime/primary/odin-starlight-mutiny-1.jpg,759.jpg
7590,Inuki Kanako Zekkyou Collection: Gakkou ga Kowai!,Unknown,2.264,77,"Horror, Romance, Shoujo, School Life, Supernatural, Based on a Manga","Emotional Abuse, Mature Themes, Physical Abuse, Violence",OVA,1,True,40,1999,1999,Unknown,Toei Animation,No synopsis yet - check back soon!,https://www.anime-planet.com/anime/inuki-kanako-zekkyou-collection-gakkou-ga-kowai,https://cdn.anime-planet.com/anime/primary/inuki-kanako-zekkyou-collection-gakkou-ga-kowai-1.jpg,7590.jpg
7591,Yamishibai: Japanese Ghost Stories 3rd Season,Unknown,2.782,1176,"Horror, Episodic, Short Episodes, Supernatural, Urban Legend, Original Work",Unknown,TV,13,True,5,2016,2016,Winter 2016,ILCA,"The thrilling horror series returns for a third season, and promises even more Japanese ghost stories and urban legends. These stories are framed in each episode by an old man telling these tales to schoolchildren using kamishibai, a traditional Japanese method of storytelling using paper scrolls.",https://www.anime-planet.com/anime/yamishibai-japanese-ghost-stories-3rd-season,https://cdn.anime-planet.com/anime/primary/yamishibai-japanese-ghost-stories-3rd-season-1.jpg,7591.jpg
7593,Fuusen Inu Tinny 2nd Season,Tinny and the Balloon 2nd Season,2.024,15,"Animal Protagonists, Dogs, Family Friendly, Non-Human Protagonists, Short Episodes, Based on a Novel",Unknown,TV,26,True,5,2015,2016,Fall 2015,Steve N' Steven,Second season of Fuusen Inu Tinny .,https://www.anime-planet.com/anime/fuusen-inu-tinny-2nd-season,https://cdn.anime-planet.com/anime/primary/fuusen-inu-tinny-2nd-season-1.jpg,7593.jpg
7596,Hakuouki: Otogisoushi,Unknown,3.155,322,"Comedy, Reverse Harem, Chibi, Feudal Japan, Historical, Samurai, Short Episodes, Based on an Otome Game, Based on a Visual Novel",Unknown,TV,12,True,3,2016,2016,Spring 2016,DLE,"Chizuru is looking for her father while staying with members of the Shinsengumi in feudal Japan. However she tends to mistake bald heads or round things for her father, but the Shinsengumi is hoping to help her find him.",https://www.anime-planet.com/anime/hakuouki-otogisoushi,https://cdn.anime-planet.com/anime/primary/hakuouki-otogisoushi-1.jpg,7596.jpg
7597,Ajin OVA,Ajin: Demi-Human OVA,3.779,1105,"Horror, Seinen, Supernatural, Based on a Manga","Explicit Violence, Mature Themes, Suicide",OVA,3,True,22,2016,2017,Unknown,POLYGON PICTURES,"OVA #1 - The A jin Control Committee's most feared worst-case scenario: ""The Shinya Nakamura Incident.""",https://www.anime-planet.com/anime/ajin-ova,https://cdn.anime-planet.com/anime/primary/ajin-ova-1.jpg,7597.jpg
760,Amon Saga,Unknown,2.227,607,"Action, Adventure, Fantasy, Historical, Swordplay, Original Work",Unknown,OVA,1,True,74,1986,1986,Unknown,Cente Studio,"When Amon was a young boy, his mother was viciously murdered by the masked emperor of the moving city Valhiss. Years later, a stronger Amon has returned to exact revenge and successfully manages to infiltrate the city above ground, only to come face to face with the beautiful kidnapped princess Lichia. Against all odds, Amon must now avenge his mother, destroy the evil emperor, and save the lovely princess all at the same time! The days are never dull in the life of a hero...",https://www.anime-planet.com/anime/amon-saga,https://cdn.anime-planet.com/anime/primary/amon-saga-1.jpg,760.jpg
7600,Rebirth Moon Divergence,Unknown,1.685,34,"Action, Fantasy, RPG, Shorts, Swordplay, Based on a Video Game",Unknown,OVA,1,True,17,2005,2005,Unknown,Idea Factory,"Ires and his father, Leglight are peddlers. Near Gramnoa, they met a genius ""tempest"", Yuan. Yuan thinks they are bandits, and began to fight. Leglight wields his mystic weapon, and beats him back. However, right after that, he is swallowed into black light leaving the weapon, a ""device"", and a message, ""Visit Oldman in Gramnoa"". To look for his father, he leaves for Gramnoa.",https://www.anime-planet.com/anime/rebirth-moon-divergence,https://cdn.anime-planet.com/anime/primary/rebirth-moon-divergence-1.jpg,7600.jpg
7602,"Last Exile: Fam, the Silver Wing Movie - Over the Wishes",Last Exile: Ginyoku no Fam Movie - Over the wishes,3.361,84,"Adventure, Fantasy, Sci Fi, Aviation, Military, Recap, Steampunk",Unknown,Movie,1,True,120,2016,2016,Unknown,GONZO,"The Sky Pirate Fam and Millia (the princess who Fam rescued as her Turan Kingdom faced devastation) wage a battle against the Ades Federation that reduced Turan to ashes, and aim to establish a revived Turan Kingdom.",https://www.anime-planet.com/anime/last-exile-fam-the-silver-wing-movie-over-the-wishes,https://cdn.anime-planet.com/anime/primary/last-exile-fam-the-silver-wing-movie-over-the-wishes-1.jpg,7602.jpg
7604,Resident Evil: Vendetta,Biohazard: Vendetta,3.791,888,"Action, Horror, Sci Fi, America, Revenge, Zombies, Based on a Video Game, CG Animation",Explicit Violence,Movie,1,True,100,2017,2017,Unknown,Marza Animation Planet,BSAA Chris Redfield enlists the help of government agent Leon S. Kennedy and Professor Rebecca Chambers from Alexander Institute of Biotechnology to stop a death merchant with a vengeance from spreading a deadly virus in New York.,https://www.anime-planet.com/anime/resident-evil-vendetta,https://cdn.anime-planet.com/anime/primary/resident-evil-vendetta-1.jpg,7604.jpg
7605,Sushi and Beyond: New Year's Special,"Eikoku Ikke, Shougatsu wo Taberu",2.755,21,"Slice of Life, Food and Beverage, Based on a Novel",Unknown,TV,1,True,45,2016,2016,Unknown,Fanworks,"The episode is set after Michael and his family return to Britain. When he sees pictures of Japan's New Year's food, he wants to visit Japan again. His friend Toshi gives him a call and tells him to ""Learn about rice first before learning about New Year's food!"" Michael heads to Koriyama, Fukushima in its rice harvesting season to learn about rice. Although it seems to have nothing to do with New Year's delicacy at first, Michael learns about rice cakes, osechi (traditional food served at New Year's), and toso (a spiced sake served at New Year's).",https://www.anime-planet.com/anime/sushi-and-beyond-new-years-special,https://cdn.anime-planet.com/anime/primary/sushi-and-beyond-new-years-special-1.jpg,7605.jpg
7606,Mini Hama,Mini Hama: Minimum-Hamatora,2.744,123,"Comedy, Seinen, Chibi, School Life, Short Episodes, Based on a Manga",Unknown,TV,8,True,5,2015,2015,Fall 2015,Lerche,A series featuring super deformed versions of the Hamatora characters.,https://www.anime-planet.com/anime/mini-hama,https://cdn.anime-planet.com/anime/primary/mini-hama-1.jpg,7606.jpg
7607,Phantom of Kill,Phantom of Kill: Zero kara no Hangyaku,2.609,251,"Action, Fantasy, Magic, Monsters, RPG, Shorts, Based on a Mobile Game",Explicit Violence,Other,1,True,21,2016,2016,Unknown,Production I.G,"Fuji & Gumi Games' strategy drama RPG follows mysterious girls who carry the names of legendary weapons (such as ""Masamune"") as they search for their lost memories.",https://www.anime-planet.com/anime/phantom-of-kill,https://cdn.anime-planet.com/anime/primary/phantom-of-kill-1.jpg,7607.jpg
7609,GANTZ:O,Unknown,4.009,3112,"Action, Sci Fi, Seinen, Aliens, Guns, Psychological, Based on a Manga, CG Animation","Explicit Violence, Nudity",Movie,1,True,96,2016,2016,Unknown,Digital Frontier,"Somewhere in Tokyo, there is a room. In that room is a black sphere. Periodically, people who should otherwise have died are transferred to the room. There, the sphere gives them special suits and weapons, and sends them out on a mission to kill aliens here on Earth. While these missions take place, the rest of the world is largely oblivious to them. These missions are lethal - few participants survive them. The sphere calls the shots, and it's not the slightest bit nice. Its name...",https://www.anime-planet.com/anime/gantz-o,https://cdn.anime-planet.com/anime/primary/gantz-o-1.jpg,7609.jpg
7611,"Watashitachi, Luck Logic Bu!",We're Luck & Logic Club!,2.144,112,"Comedy, Card Battles, Promotional, Short Episodes, Based on a Card Game",Unknown,TV,12,True,1,2016,2016,Winter 2016,Doga Kobo,It features high school girls who enjoy the Luck & Logic TCG.,https://www.anime-planet.com/anime/watashitachi-luck-logic-bu,https://cdn.anime-planet.com/anime/primary/watashitachi-luck-logic-bu-1.jpg,7611.jpg
7615,BLAME! Movie,Unknown,3.947,3336,"Action, Sci Fi, Seinen, Androids, Cyberpunk, Dystopia, Robots, Survival, Based on a Manga, CG Animation",Unknown,Movie,1,True,106,2017,2017,Unknown,POLYGON PICTURES,"Killy is a wanderer in a vast technological wasteland known as the Megastructure. His mission is to find a human with net terminal genes to prevent the collapse of the Netsphere, a virtual realm under control of the Authority. His long, desolate journeys are punctuated by brutal encounters with silicon creatures bent on annihilating humanity; cyborgs intent on infiltrating the Netsphere; and the builders, massive machines that mindlessly add to the chaos of the Megastructure. His only protection is an incredibly powerful gun known as a gravitational beam emitter, which he never hesitates to unleash on his enemies. Will Killy be able to find net terminal genes amidst the scattered human tribes, or is the Netsphere doomed to failure?",https://www.anime-planet.com/anime/blame-movie,https://cdn.anime-planet.com/anime/primary/blame-movie-1.jpg,7615.jpg
7617,Lovely Muuuuuuuco! OVA,Itoshi no Muco OVA,3.145,26,"Comedy, Seinen, Slice of Life, Animal Protagonists, Countryside, Dogs, Iyashikei, Non-Human Protagonists, Pets, Based on a Manga",Unknown,OVA,1,True,12,2016,2016,Unknown,DLE,No synopsis yet - check back soon!,https://www.anime-planet.com/anime/lovely-muuuuuuuco-ova,https://cdn.anime-planet.com/anime/primary/lovely-muuuuuuuco-ova-1.jpg,7617.jpg
7618,This Boy is a Professional Wizard,"Kono Danshi, Mahou ga Oshigoto desu.",3.493,1683,"BL, Drama, Fantasy, Romance, Shounen-ai, Adult Couples, Magic, Opposites Attract, Short Episodes, Original Work",Unknown,TV,4,True,8,2016,2016,Winter 2016,CoMix Wave Films,"Chiharu is the wizard in charge of the magical crisis counter-measure division. His days are stressful until he meets Toyohi at his favorite bar, and the two hit it off. The two begin a budding relationship, until an accident at work causes Chiharu to devote more time to his work, and begin to push Toyohi away.",https://www.anime-planet.com/anime/this-boy-is-a-professional-wizard,https://cdn.anime-planet.com/anime/primary/this-boy-is-a-professional-wizard-1.jpg,7618.jpg
762,Space Travelers,Unknown,1.927,68,"Sci Fi, Mercenaries, Outer Space, Based on a Movie",Unknown,Movie,1,True,60,2000,2000,Unknown,Robot,"In the year S.A. 038, the ORS (the Orbital Ring System) invaded and conquered the world as we know it. These unknown assailants crippled the Earth, destroyed the United Cosmic Fleet of planets, and cut off the colonies from the home planet, all in only three days! The only people brave enough to bypass the ORS' security are those who act as mercenaries, traveling between the Earth and colonies with information and goods -- for a profit, of course! For Jet and his crew, their most important mission is suddenly at hand -- but can they survive long enough to save the day?",https://www.anime-planet.com/anime/space-travelers,https://cdn.anime-planet.com/anime/primary/space-travelers-1.jpg,762.jpg
7622,Download: Namu Amida Butsu wa Ai no Uta,Unknown,2.163,69,"Action, Sci Fi, Cyberpunk",Unknown,OVA,1,True,50,1992,1992,Unknown,MADHOUSE,No synopsis yet - check back soon!,https://www.anime-planet.com/anime/download-namu-amida-butsu-wa-ai-no-uta,https://cdn.anime-planet.com/anime/primary/download-namu-amida-butsu-wa-ai-no-uta-1.jpg,7622.jpg
7624,Detective Conan Movie 20: The Darkest Nightmare,Detective Conan Movie 20: Junkoku no Nightmare,4.394,1269,"Action, Drama, Mystery, Shounen, Age Transformation, Amnesia, Conspiracy, Detectives, Police, Thriller, Based on a Manga",Unknown,Movie,1,True,112,2016,2016,Unknown,"TMS Entertainment, V1 Studio","On a dark night, the Japanese police is raided by a spy and different countries' intelligence agencies' secret files are going to be taken, but public safety officers led by Tooru Amuro arrive just in time. The spy steals a car and escapes but is thwarted by FBI agent Shuichi Akai's rifle bullet and falls of the roadway. The next day, Conan and his friends go to an aquarium in Tokyo and find an attractive woman alone and injured. Her left and right eyes are different colors and she suffers from amnesia. Conan and his friends promise to help her regain her memory, so they stay with her. Throughout all this, Vermouth is watching behind the scenes. Afterwards, she pulls out a silencer and speaks into an attached intercom, ""It's as planned, Gin.""",https://www.anime-planet.com/anime/detective-conan-movie-20-the-darkest-nightmare,https://cdn.anime-planet.com/anime/primary/detective-conan-movie-20-the-darkest-nightmare-1.jpg,7624.jpg
7626,Bavi Stock I: Hateshi Naki Hyouteki,Unknown,2.002,39,"Action, Adventure, Sci Fi, Prison, Psychic Powers, Superpowers, Original Work",Violence,OVA,1,True,45,1985,1985,Unknown,Kaname Productions,"In the far future, the universe is ruled by Ventica Empire. An amnesic girl, Mooma, who is thought to be holding the key of the Empire's destiny, is kept in prison by the Empire. Police planet G.P.P. seeks the end of the Empire, and sends one of its agents, Kate, to save Mooma. After the rescue, Kate is soon given a new task. In order to defeat the Empire, she has to collect another person, whose name is Bavi. However, he is a criminal who is sentenced to penal servitude for the crime of murder, and is currently serving his time on a prison planet.",https://www.anime-planet.com/anime/bavi-stock-i-hateshi-naki-hyouteki,https://cdn.anime-planet.com/anime/primary/bavi-stock-i-hateshi-naki-hyouteki-1.jpg,7626.jpg
7628,Junjou Romantica OVA 2,Unknown,4.258,1761,"BL, Comedy, Drama, Romance, Shounen-ai, Age Gap, LGBT Themes, Romantic Comedy, Yaoi Hand Syndrome, Based on a Manga",Unknown,OVA,1,True,20,2015,2015,Unknown,Studio DEEN,No synopsis yet - check back soon!,https://www.anime-planet.com/anime/junjou-romantica-ova-2,https://cdn.anime-planet.com/anime/primary/junjou-romantica-ova-2-1.jpg,7628.jpg
